0.1596,0,0,0,0,0,0,1
0.16009,0,0,0,0,0,0,1
0.16058,0,0,0,0,0,0,1
0.16107,0,0,0,0,0,0,1
0.16156,0,0,0,0,0,0,1
0.16205,0,0,0,0,0,0,1
0.16254,0,0,0,0,0,0,1
0.16303,0,0,0,0,0,0,1
0.16352,0,0,0,0,0,0,1
0.16401,0,0,0,0,0,0,1
0.16517,0,0,0,0,0,0,1
0.16632,0,0,0,0,0,0,1
0.16747,0,0,0,0,0,0,1
0.16863,0,0,0,0,0,0,1
0.16978,0,0,0,0,0,0,1
0.17093,0,0,0,0,0,0,1
0.17209,0,0,0,0,0,0,1
0.17324,0,0,0,0,0,0,1
0.1744,0,0,0,0,0,0,1
0.17449,0,0,0,0,0,0,1
0.17458,0,0,0,0,0,0,1
0.17467,0,0,0,0,0,0,1
0.17476,0,0,0,0,0,0,1
0.17485,0,0,0,0,0,0,1
0.17494,0,0,0,0,0,0,1
0.17503,0,0,0,0,0,0,1
0.17512,0,0,0,0,0,0,1
0.17521,0,0,0,0,0,0,1
0.17637,0,0,0,0,0,0,1
0.17752,0,0,0,0,0,0,1
0.17867,0,0,0,0,0,0,1
0.17983,0,0,0,0,0,0,1
0.18098,0,0,0,0,0,0,1
0.18213,0,0,0,0,0,0,1
0.18329,0,0,0,0,0,0,1
0.18444,0,0,0,0,0,0,1
0.1856,0,0,0,0,0,0,1
0.18751,0,0,0,0,0,0,1
0.18943,0,0,0,0,0,0,1
0.19135,0,0,0,0,0,0,1
0.19327,0,0,0,0,0,0,1
0.19518,0,0,0,0,0,0,1
0.1971,0,0,0,0,0,0,1
0.19902,0,0,0,0,0,0,1
0.20093,0,0,0,0,0,0,1
0.20285,0,0,0,0,0,0,1
0.20401,0,0,0,0,0,0,1
0.20516,0,0,0,0,0,0,1
0.20631,0,0,0,0,0,0,1
0.20747,0,0,0,0,0,0,1
0.20862,0,0,0,0,0,0,1
0.20977,0,0,0,0,0,0,1
0.21093,0,0,0,0,0,0,1
0.21208,0,0,0,0,0,0,1
0.21324,0,0,0,0,0,0,1
